LOAN_ID,CUSTOMER_ID,REPORTING_DATE,INTODEFAULT,INSTALLMENT_NM,LOAN_AMT,INSTALLMENT_AMT,PAST_DUE_AMT,BUCKET
955448,1629,2010-05-31,N,24,9533,397.21,0,5
955448,1629,2010-06-30,N,24,9533,397.21,0,6
955448,1629,2010-07-31,N,24,9533,397.21,0,7
955448,1629,2010-08-31,N,24,9533,397.21,0,8
955448,1629,2010-09-30,N,24,9533,397.21,0,9
955448,1629,2010-10-31,N,24,9533,397.21,0,10
955448,1629,2010-11-30,N,24,9533,397.21,0,11
955471,1630,2010-01-31,N,24,1500,62.5,0,1
955540,1631,2010-01-31,N,12,6904,575.33,0,1
955540,1631,2010-02-28,N,12,6904,575.33,0,2
955540,1631,2010-03-31,N,12,6904,575.33,0,3
955540,1631,2010-04-30,N,12,6904,575.33,0,4
955540,1631,2010-05-31,N,12,6904,575.33,0,5
955540,1631,2010-06-30,N,12,6904,575.33,0,6
955540,1631,2010-07-31,N,12,6904,575.33,0,7
955540,1631,2010-08-31,N,12,6904,575.33,0,8
955540,1631,2010-09-30,N,12,6904,575.33,0,9
955540,1631,2010-10-31,N,12,6904,575.33,0,10
955540,1631,2010-11-30,N,12,6904,575.33,0,11
955540,1631,2010-12-31,N,12,6904,575.33,0,12
955540,1631,2011-01-31,N,12,6904,575.33,0,13
955540,1631,2011-02-28,N,12,6904,575.33,0,14
955540,1631,2011-03-31,N,12,6904,575.33,0,15
955540,1631,2011-04-30,N,12,6904,575.33,0,16
955540,1631,2011-05-31,N,12,6904,575.33,0,17
955545,1632,2010-01-31,N,48,12873,268.19,0,1
955545,1632,2010-02-28,N,48,12873,268.19,0,2
955545,1632,2010-03-31,N,48,12873,268.19,0,3
955545,1632,2010-04-30,N,48,12873,268.19,0,4
955545,1632,2010-05-31,N,48,12873,268.19,0,5
955545,1632,2010-06-30,N,48,12873,268.19,0,6
955545,1632,2010-07-31,N,48,12873,268.19,0,7
955545,1632,2010-08-31,N,48,12873,268.19,0,8
955545,1632,2010-09-30,N,48,12873,268.19,0,9
955545,1632,2010-10-31,N,48,12873,268.19,0,10
955545,1632,2010-11-30,N,48,12873,268.19,0,11
955545,1632,2010-12-31,N,48,12873,268.19,0,12
955545,1632,2011-01-31,N,48,12873,268.19,0,13
955545,1632,2011-02-28,N,48,12873,268.19,0,14
955545,1632,2011-03-31,N,48,12873,268.19,0,15
955545,1632,2011-04-30,N,48,12873,268.19,0,16
955545,1632,2011-05-31,N,48,12873,268.19,0,17
955545,1632,2011-06-30,N,48,12873,268.19,0,18
955545,1632,2011-07-31,N,48,12873,268.19,0,19
955545,1632,2011-08-31,N,48,12873,268.19,0,20
955545,1632,2011-09-30,N,48,12873,268.19,0,21
955545,1632,2011-10-31,N,48,12873,268.19,0,22
955545,1632,2011-11-30,N,48,12873,268.19,0,23
955550,1633,2010-01-31,N,12,9808,817.33,0,1
955550,1633,2010-02-28,N,12,9808,817.33,0,2
955550,1633,2010-03-31,N,12,9808,817.33,0,3
955550,1633,2010-04-30,N,12,9808,817.33,0,4
955550,1633,2010-05-31,N,12,9808,817.33,0,5
955550,1633,2010-06-30,N,12,9808,817.33,0,6
955550,1633,2010-07-31,N,12,9808,817.33,0,7
955550,1633,2010-08-31,N,12,9808,817.33,0,8
955550,1633,2010-09-30,N,12,9808,817.33,0,9
955550,1633,2010-10-31,N,12,9808,817.33,0,10
955550,1633,2010-11-30,N,12,9808,817.33,0,11
955550,1633,2010-12-31,N,12,9808,817.33,0,12
955550,1633,2011-01-31,N,12,9808,817.33,0,13
955550,1633,2011-02-28,N,12,9808,817.33,0,14
955550,1633,2011-03-31,N,12,9808,817.33,0,15
955550,1633,2011-04-30,N,12,9808,817.33,0,16
955550,1633,2011-05-31,N,12,9808,817.33,0,17
955550,1633,2011-06-30,N,12,9808,817.33,0,18
955550,1633,2011-07-31,N,12,9808,817.33,0,19
955550,1633,2011-08-31,N,12,9808,817.33,0,20
955550,1633,2011-09-30,N,12,9808,817.33,0,21
955550,1633,2011-10-31,N,12,9808,817.33,0,22
955550,1633,2011-11-30,N,12,9808,817.33,0,23
955554,1634,2010-01-31,N,24,25226,1051.08,0,1
955554,1634,2010-02-28,N,24,25226,1051.08,0,2
955554,1634,2010-03-31,N,24,25226,1051.08,0,3
955554,1634,2010-04-30,N,24,25226,1051.08,0,4
955554,1634,2010-05-31,N,24,25226,1051.08,0,5
955554,1634,2010-06-30,N,24,25226,1051.08,0,6
955554,1634,2010-07-31,N,24,25226,1051.08,0,7
955558,1635,2010-01-31,N,12,7317,609.75,0,1
955558,1635,2010-02-28,N,12,7317,609.75,0,2
955558,1635,2010-03-31,N,12,7317,609.75,0,3
955558,1635,2010-04-30,N,12,7317,609.75,0,4
955558,1635,2010-05-31,N,12,7317,609.75,0,5
955558,1635,2010-06-30,N,12,7317,609.75,0,6
955558,1635,2010-07-31,N,12,7317,609.75,0,7
955558,1635,2010-08-31,N,12,7317,609.75,0,8
955558,1635,2010-09-30,N,12,7317,609.75,0,9
955558,1635,2010-10-31,N,12,7317,609.75,0,10
955558,1635,2010-11-30,N,12,7317,609.75,0,11
955558,1635,2010-12-31,N,12,7317,609.75,0,12
955558,1635,2011-01-31,N,12,7317,609.75,0,13
955558,1635,2011-02-28,N,12,7317,609.75,0,14
955558,1635,2011-03-31,N,12,7317,609.75,0,15
955558,1635,2011-04-30,N,12,7317,609.75,0,16
955558,1635,2011-05-31,N,12,7317,609.75,0,17
955558,1635,2011-06-30,N,12,7317,609.75,0,18
955558,1635,2011-07-31,N,12,7317,609.75,0,19
955558,1635,2011-08-31,N,12,7317,609.75,0,20
955558,1635,2011-09-30,N,12,7317,609.75,0,21
955558,1635,2011-10-31,N,12,7317,609.75,0,22
955558,1635,2011-11-30,N,12,7317,609.75,0,23
955560,1636,2010-01-31,N,12,8120,676.67,0,1
955560,1636,2010-02-28,N,12,8120,676.67,0,2
955560,1636,2010-03-31,N,12,8120,676.67,0,3
955560,1636,2010-04-30,N,12,8120,676.67,0,4
955560,1636,2010-05-31,N,12,8120,676.67,0,5
955560,1636,2010-06-30,N,12,8120,676.67,0,6
955560,1636,2010-07-31,N,12,8120,676.67,0,7
955560,1636,2010-08-31,Y,12,8120,676.67,121,8
955566,1637,2010-01-31,N,12,4852,404.33,0,1
955566,1637,2010-02-28,N,12,4852,404.33,0,2
955566,1637,2010-03-31,N,12,4852,404.33,0,3
955566,1637,2010-04-30,N,12,4852,404.33,0,4
955566,1637,2010-05-31,N,12,4852,404.33,0,5
955566,1637,2010-06-30,N,12,4852,404.33,0,6
955566,1637,2010-07-31,N,12,4852,404.33,0,7
955566,1637,2010-08-31,N,12,4852,404.33,0,8
955566,1637,2010-09-30,N,12,4852,404.33,0,9
955566,1637,2010-10-31,N,12,4852,404.33,0,10
955566,1637,2010-11-30,N,12,4852,404.33,0,11
955566,1637,2010-12-31,N,12,4852,404.33,0,12
955566,1637,2011-01-31,N,12,4852,404.33,0,13
955566,1637,2011-02-28,N,12,4852,404.33,0,14
955566,1637,2011-03-31,N,12,4852,404.33,0,15
955566,1637,2011-04-30,N,12,4852,404.33,0,16
955566,1637,2011-05-31,N,12,4852,404.33,0,17
955566,1637,2011-06-30,N,12,4852,404.33,0,18
955566,1637,2011-07-31,N,12,4852,404.33,0,19
955566,1637,2011-08-31,N,12,4852,404.33,0,20
955566,1637,2011-09-30,N,12,4852,404.33,0,21
955566,1637,2011-10-31,N,12,4852,404.33,0,22
955566,1637,2011-11-30,N,12,4852,404.33,0,23
955568,1638,2010-01-31,N,72,47810,664.03,0,1
955568,1638,2010-02-28,N,72,47810,664.03,0,2
955568,1638,2010-03-31,N,72,47810,664.03,0,3
955568,1638,2010-04-30,N,72,47810,664.03,0,4
955568,1638,2010-05-31,N,72,47810,664.03,0,5
955568,1638,2010-06-30,N,72,47810,664.03,0,6
955568,1638,2010-07-31,N,72,47810,664.03,0,7
955568,1638,2010-08-31,N,72,47810,664.03,0,8
955568,1638,2010-09-30,N,72,47810,664.03,0,9
955568,1638,2010-10-31,N,72,47810,664.03,0,10
955568,1638,2010-11-30,N,72,47810,664.03,0,11
955568,1638,2010-12-31,N,72,47810,664.03,0,12
955568,1638,2011-01-31,N,72,47810,664.03,0,13
955568,1638,2011-02-28,N,72,47810,664.03,0,14
955568,1638,2011-03-31,N,72,47810,664.03,0,15
955568,1638,2011-04-30,N,72,47810,664.03,0,16
955568,1638,2011-05-31,N,72,47810,664.03,0,17
955568,1638,2011-06-30,N,72,47810,664.03,0,18
955568,1638,2011-07-31,N,72,47810,664.03,0,19
955568,1638,2011-08-31,N,72,47810,664.03,0,20
955568,1638,2011-09-30,N,72,47810,664.03,0,21
955568,1638,2011-10-31,N,72,47810,664.03,0,22
955568,1638,2011-11-30,N,72,47810,664.03,0,23
955570,1639,2010-01-31,N,48,28089,585.19,0,1
955570,1639,2010-02-28,N,48,28089,585.19,0,2
955570,1639,2010-03-31,N,48,28089,585.19,0,3
955570,1639,2010-04-30,N,48,28089,585.19,0,4
955570,1639,2010-05-31,N,48,28089,585.19,0,5
955570,1639,2010-06-30,N,48,28089,585.19,0,6
955570,1639,2010-07-31,N,48,28089,585.19,0,7
955570,1639,2010-08-31,N,48,28089,585.19,0,8
955570,1639,2010-09-30,N,48,28089,585.19,0,9
955570,1639,2010-10-31,N,48,28089,585.19,0,10
955570,1639,2010-11-30,N,48,28089,585.19,0,11
955570,1639,2010-12-31,N,48,28089,585.19,0,12
955570,1639,2011-01-31,N,48,28089,585.19,0,13
955570,1639,2011-02-28,N,48,28089,585.19,0,14
955570,1639,2011-03-31,N,48,28089,585.19,0,15
955570,1639,2011-04-30,N,48,28089,585.19,0,16
955570,1639,2011-05-31,N,48,28089,585.19,0,17
955570,1639,2011-06-30,N,48,28089,585.19,0,18
955570,1639,2011-07-31,N,48,28089,585.19,0,19
955570,1639,2011-08-31,N,48,28089,585.19,0,20
955570,1639,2011-09-30,N,48,28089,585.19,0,21
955570,1639,2011-10-31,N,48,28089,585.19,0,22
955570,1639,2011-11-30,N,48,28089,585.19,0,23
955572,1640,2010-01-31,N,12,3580,298.33,0,1
955572,1640,2010-02-28,N,12,3580,298.33,0,2
955572,1640,2010-03-31,N,12,3580,298.33,0,3
955572,1640,2010-04-30,N,12,3580,298.33,0,4
955572,1640,2010-05-31,N,12,3580,298.33,0,5
955572,1640,2010-06-30,N,12,3580,298.33,0,6
955572,1640,2010-07-31,N,12,3580,298.33,0,7
955572,1640,2010-08-31,N,12,3580,298.33,0,8
955572,1640,2010-09-30,N,12,3580,298.33,0,9
955572,1640,2010-10-31,N,12,3580,298.33,0,10
955575,1641,2010-01-31,N,12,4795,399.58,0,1
955575,1641,2010-02-28,N,12,4795,399.58,0,2
955575,1641,2010-03-31,N,12,4795,399.58,0,3
955575,1641,2010-04-30,N,12,4795,399.58,0,4
955575,1641,2010-05-31,N,12,4795,399.58,0,5
955575,1641,2010-06-30,N,12,4795,399.58,0,6
955575,1641,2010-07-31,N,12,4795,399.58,0,7
955575,1641,2010-08-31,N,12,4795,399.58,0,8
955575,1641,2010-09-30,N,12,4795,399.58,0,9
955579,1642,2010-01-31,N,36,11599,322.19,0,1
955579,1642,2010-02-28,N,36,11599,322.19,0,2
955579,1642,2010-03-31,N,36,11599,322.19,0,3
955579,1642,2010-04-30,N,36,11599,322.19,0,4
955579,1642,2010-05-31,N,36,11599,322.19,0,5
955579,1642,2010-06-30,N,36,11599,322.19,0,6
955579,1642,2010-07-31,N,36,11599,322.19,0,7
955579,1642,2010-08-31,N,36,11599,322.19,0,8
955586,1643,2010-01-31,N,24,27003,1125.13,0,1
955586,1643,2010-02-28,N,24,27003,1125.13,0,2
955586,1643,2010-03-31,N,24,27003,1125.13,0,3
955586,1643,2010-04-30,N,24,27003,1125.13,0,4
955586,1643,2010-05-31,N,24,27003,1125.13,0,5
955586,1643,2010-06-30,N,24,27003,1125.13,0,6
955586,1643,2010-07-31,N,24,27003,1125.13,0,7
955586,1643,2010-08-31,N,24,27003,1125.13,0,8
955586,1643,2010-09-30,N,24,27003,1125.13,0,9
955586,1643,2010-10-31,N,24,27003,1125.13,0,10
955586,1643,2010-11-30,N,24,27003,1125.13,0,11
955586,1643,2010-12-31,N,24,27003,1125.13,0,12
955586,1643,2011-01-31,N,24,27003,1125.13,0,13
955586,1643,2011-02-28,N,24,27003,1125.13,0,14
955586,1643,2011-03-31,N,24,27003,1125.13,0,15
955586,1643,2011-04-30,N,24,27003,1125.13,0,16
955586,1643,2011-05-31,N,24,27003,1125.13,0,17
955586,1643,2011-06-30,N,24,27003,1125.13,0,18
955586,1643,2011-07-31,N,24,27003,1125.13,0,19
955586,1643,2011-08-31,N,24,27003,1125.13,0,20
955586,1643,2011-09-30,N,24,27003,1125.13,0,21
955586,1643,2011-10-31,N,24,27003,1125.13,0,22
955586,1643,2011-11-30,N,24,27003,1125.13,0,23
955589,1644,2010-01-31,N,12,1479,123.25,0,1
955589,1644,2010-02-28,N,12,1479,123.25,0,2
955589,1644,2010-03-31,N,12,1479,123.25,0,3
955589,1644,2010-04-30,N,12,1479,123.25,0,4
955589,1644,2010-05-31,N,12,1479,123.25,0,5
955589,1644,2010-06-30,N,12,1479,123.25,0,6
955589,1644,2010-07-31,N,12,1479,123.25,0,7
955589,1644,2010-08-31,Y,12,1479,123.25,117,8
955589,1644,2010-09-30,Y,12,1479,123.25,239,9
955589,1644,2010-10-31,Y,12,1479,123.25,344,10
955589,1644,2010-11-30,Y,12,1479,123.25,459,11
955589,1644,2010-12-31,Y,12,1479,123.25,562,12
955589,1644,2011-01-31,Y,12,1479,123.25,562,13
955589,1644,2011-02-28,Y,12,1479,123.25,562,14
955589,1644,2011-03-31,Y,12,1479,123.25,562,15
955589,1644,2011-04-30,Y,12,1479,123.25,562,16
955589,1644,2011-05-31,Y,12,1479,123.25,562,17
955589,1644,2011-06-30,Y,12,1479,123.25,562,18
955589,1644,2011-07-31,Y,12,1479,123.25,562,19
955589,1644,2011-08-31,Y,12,1479,123.25,562,20
955589,1644,2011-09-30,Y,12,1479,123.25,562,21
955589,1644,2011-10-31,Y,12,1479,123.25,562,22
955589,1644,2011-11-30,Y,12,1479,123.25,562,23
955596,1645,2010-01-31,N,36,10437,289.92,0,1
955596,1645,2010-02-28,N,36,10437,289.92,0,2
955596,1645,2010-03-31,N,36,10437,289.92,0,3
955596,1645,2010-04-30,N,36,10437,289.92,0,4
955596,1645,2010-05-31,N,36,10437,289.92,0,5
955596,1645,2010-06-30,N,36,10437,289.92,0,6
955596,1645,2010-07-31,N,36,10437,289.92,0,7
955596,1645,2010-08-31,N,36,10437,289.92,0,8
955596,1645,2010-09-30,N,36,10437,289.92,0,9
955596,1645,2010-10-31,N,36,10437,289.92,0,10
955596,1645,2010-11-30,N,36,10437,289.92,0,11
955596,1645,2010-12-31,N,36,10437,289.92,0,12
955596,1645,2011-01-31,N,36,10437,289.92,0,13
955596,1645,2011-02-28,N,36,10437,289.92,0,14
955596,1645,2011-03-31,N,36,10437,289.92,0,15
955596,1645,2011-04-30,N,36,10437,289.92,0,16
955596,1645,2011-05-31,N,36,10437,289.92,0,17
955596,1645,2011-06-30,N,36,10437,289.92,0,18
955596,1645,2011-07-31,N,36,10437,289.92,0,19
955596,1645,2011-08-31,N,36,10437,289.92,0,20
955596,1645,2011-09-30,N,36,10437,289.92,0,21
955596,1645,2011-10-31,N,36,10437,289.92,0,22
955596,1645,2011-11-30,N,36,10437,289.92,0,23
955279,1646,2010-01-31,N,24,21952,914.67,0,1
955279,1646,2010-02-28,N,24,21952,914.67,0,2
955279,1646,2010-03-31,N,24,21952,914.67,0,3
955279,1646,2010-04-30,N,24,21952,914.67,0,4
955279,1646,2010-05-31,N,24,21952,914.67,0,5
955279,1646,2010-06-30,N,24,21952,914.67,0,6
955279,1646,2010-07-31,N,24,21952,914.67,0,7
955279,1646,2010-08-31,N,24,21952,914.67,0,8
955279,1646,2010-09-30,N,24,21952,914.67,0,9
955279,1646,2010-10-31,N,24,21952,914.67,0,10
955279,1646,2010-11-30,N,24,21952,914.67,0,11
955279,1646,2010-12-31,N,24,21952,914.67,0,12
955279,1646,2011-01-31,N,24,21952,914.67,0,13
955279,1646,2011-02-28,N,24,21952,914.67,0,14
955279,1646,2011-03-31,N,24,21952,914.67,0,15
955279,1646,2011-04-30,N,24,21952,914.67,0,16
955279,1646,2011-05-31,N,24,21952,914.67,0,17
955279,1646,2011-06-30,N,24,21952,914.67,0,18
955279,1646,2011-07-31,N,24,21952,914.67,0,19
955279,1646,2011-08-31,N,24,21952,914.67,0,20
955279,1646,2011-09-30,N,24,21952,914.67,0,21
955279,1646,2011-10-31,N,24,21952,914.67,0,22
955279,1646,2011-11-30,N,24,21952,914.67,0,23
955300,1647,2010-01-31,N,24,21576,899,0,1
955300,1647,2010-02-28,N,24,21576,899,0,2
955300,1647,2010-03-31,N,24,21576,899,0,3
955300,1647,2010-04-30,N,24,21576,899,0,4
955300,1647,2010-05-31,N,24,21576,899,0,5
955300,1647,2010-06-30,N,24,21576,899,0,6
955300,1647,2010-07-31,N,24,21576,899,0,7
955300,1647,2010-08-31,N,24,21576,899,0,8
955300,1647,2010-09-30,N,24,21576,899,0,9
955300,1647,2010-10-31,N,24,21576,899,0,10
955300,1647,2010-11-30,N,24,21576,899,0,11
955300,1647,2010-12-31,N,24,21576,899,0,12
955300,1647,2011-01-31,N,24,21576,899,0,13
955300,1647,2011-02-28,N,24,21576,899,0,14
955300,1647,2011-03-31,N,24,21576,899,0,15
955300,1647,2011-04-30,N,24,21576,899,0,16
955300,1647,2011-05-31,N,24,21576,899,0,17
955300,1647,2011-06-30,N,24,21576,899,0,18
955300,1647,2011-07-31,N,24,21576,899,0,19
955300,1647,2011-08-31,N,24,21576,899,0,20
955300,1647,2011-09-30,N,24,21576,899,0,21
955300,1647,2011-10-31,N,24,21576,899,0,22
955300,1647,2011-11-30,N,24,21576,899,0,23
955318,1648,2010-01-31,N,12,9985,832.08,0,1
955318,1648,2010-02-28,N,12,9985,832.08,0,2
955318,1648,2010-03-31,N,12,9985,832.08,0,3
955318,1648,2010-04-30,N,12,9985,832.08,0,4
955318,1648,2010-05-31,N,12,9985,832.08,0,5
955318,1648,2010-06-30,N,12,9985,832.08,0,6
955318,1648,2010-07-31,N,12,9985,832.08,0,7
955338,1649,2010-01-31,N,12,14480,1206.67,0,1
955338,1649,2010-02-28,N,12,14480,1206.67,0,2
955338,1649,2010-03-31,N,12,14480,1206.67,0,3
955338,1649,2010-04-30,N,12,14480,1206.67,0,4
955338,1649,2010-05-31,N,12,14480,1206.67,0,5
955338,1649,2010-06-30,N,12,14480,1206.67,0,6
955338,1649,2010-07-31,N,12,14480,1206.67,0,7
955338,1649,2010-08-31,N,12,14480,1206.67,0,8
955338,1649,2010-09-30,N,12,14480,1206.67,0,9
955338,1649,2010-10-31,N,12,14480,1206.67,0,10
955338,1649,2010-11-30,N,12,14480,1206.67,0,11
955338,1649,2010-12-31,N,12,14480,1206.67,0,12
955338,1649,2011-01-31,N,12,14480,1206.67,0,13
955338,1649,2011-02-28,N,12,14480,1206.67,0,14
955338,1649,2011-03-31,N,12,14480,1206.67,0,15
955338,1649,2011-04-30,N,12,14480,1206.67,0,16
955338,1649,2011-05-31,N,12,14480,1206.67,0,17
955338,1649,2011-06-30,N,12,14480,1206.67,0,18
955361,1650,2010-01-31,N,48,37887,789.31,0,1
955361,1650,2010-02-28,N,48,37887,789.31,0,2
955361,1650,2010-03-31,N,48,37887,789.31,0,3
955361,1650,2010-04-30,N,48,37887,789.31,0,4
955361,1650,2010-05-31,N,48,37887,789.31,0,5
955361,1650,2010-06-30,N,48,37887,789.31,0,6
955361,1650,2010-07-31,N,48,37887,789.31,0,7
955361,1650,2010-08-31,N,48,37887,789.31,0,8
955362,1651,2010-01-31,N,72,35761,496.68,0,1
955362,1651,2010-02-28,N,72,35761,496.68,0,2
955362,1651,2010-03-31,N,72,35761,496.68,0,3
955362,1651,2010-04-30,N,72,35761,496.68,0,4
955362,1651,2010-05-31,N,72,35761,496.68,0,5
955362,1651,2010-06-30,N,72,35761,496.68,0,6
955362,1651,2010-07-31,N,72,35761,496.68,0,7
955364,1652,2010-01-31,N,24,17310,721.25,0,1
955373,1653,2010-01-31,N,12,12380,1031.67,0,1
955373,1653,2010-02-28,N,12,12380,1031.67,0,2
955373,1653,2010-03-31,N,12,12380,1031.67,0,3
955373,1653,2010-04-30,N,12,12380,1031.67,0,4
955373,1653,2010-05-31,N,12,12380,1031.67,0,5
955373,1653,2010-06-30,N,12,12380,1031.67,0,6
955373,1653,2010-07-31,N,12,12380,1031.67,0,7
955373,1653,2010-08-31,N,12,12380,1031.67,0,8
955373,1653,2010-09-30,N,12,12380,1031.67,0,9
955373,1653,2010-10-31,N,12,12380,1031.67,0,10
955373,1653,2010-11-30,N,12,12380,1031.67,0,11
955373,1653,2010-12-31,N,12,12380,1031.67,0,12
955373,1653,2011-01-31,N,12,12380,1031.67,0,13
955373,1653,2011-02-28,N,12,12380,1031.67,0,14
955373,1653,2011-03-31,N,12,12380,1031.67,0,15
955373,1653,2011-04-30,N,12,12380,1031.67,0,16
955373,1653,2011-05-31,N,12,12380,1031.67,0,17
955373,1653,2011-06-30,N,12,12380,1031.67,0,18
955373,1653,2011-07-31,N,12,12380,1031.67,0,19
955373,1653,2011-08-31,N,12,12380,1031.67,0,20
955373,1653,2011-09-30,N,12,12380,1031.67,0,21
955373,1653,2011-10-31,Y,12,12380,1031.67,174,22
955373,1653,2011-11-30,Y,12,12380,1031.67,174,23
955386,1654,2010-01-31,N,60,62775,1046.25,0,1
955386,1654,2010-02-28,N,60,62775,1046.25,0,2
955386,1654,2010-03-31,N,60,62775,1046.25,0,3
955386,1654,2010-04-30,N,60,62775,1046.25,0,4
955386,1654,2010-05-31,N,60,62775,1046.25,0,5
955386,1654,2010-06-30,N,60,62775,1046.25,0,6
955386,1654,2010-07-31,N,60,62775,1046.25,0,7
955386,1654,2010-08-31,N,60,62775,1046.25,0,8
955386,1654,2010-09-30,N,60,62775,1046.25,0,9
955386,1654,2010-10-31,N,60,62775,1046.25,0,10
955386,1654,2010-11-30,N,60,62775,1046.25,0,11
955386,1654,2010-12-31,N,60,62775,1046.25,0,12
955386,1654,2011-01-31,N,60,62775,1046.25,0,13
955386,1654,2011-02-28,N,60,62775,1046.25,0,14
955386,1654,2011-03-31,N,60,62775,1046.25,0,15
955386,1654,2011-04-30,N,60,62775,1046.25,0,16
955386,1654,2011-05-31,N,60,62775,1046.25,0,17
955386,1654,2011-06-30,N,60,62775,1046.25,0,18
955386,1654,2011-07-31,N,60,62775,1046.25,0,19
955386,1654,2011-08-31,N,60,62775,1046.25,0,20
955386,1654,2011-09-30,N,60,62775,1046.25,0,21
955386,1654,2011-10-31,N,60,62775,1046.25,0,22
955386,1654,2011-11-30,N,60,62775,1046.25,0,23
955421,1655,2010-01-31,N,24,15425,642.71,0,1
955421,1655,2010-02-28,N,24,15425,642.71,0,2
955421,1655,2010-03-31,N,24,15425,642.71,0,3
955421,1655,2010-04-30,N,24,15425,642.71,0,4
955421,1655,2010-05-31,N,24,15425,642.71,0,5
955421,1655,2010-06-30,N,24,15425,642.71,0,6
955421,1655,2010-07-31,N,24,15425,642.71,0,7
955421,1655,2010-08-31,N,24,15425,642.71,0,8
955421,1655,2010-09-30,N,24,15425,642.71,0,9
955421,1655,2010-10-31,N,24,15425,642.71,0,10
955421,1655,2010-11-30,N,24,15425,642.71,0,11
955421,1655,2010-12-31,N,24,15425,642.71,0,12
955421,1655,2011-01-31,N,24,15425,642.71,0,13
955421,1655,2011-02-28,N,24,15425,642.71,0,14
955421,1655,2011-03-31,N,24,15425,642.71,0,15
955421,1655,2011-04-30,N,24,15425,642.71,0,16
955421,1655,2011-05-31,N,24,15425,642.71,0,17
955421,1655,2011-06-30,N,24,15425,642.71,0,18
955421,1655,2011-07-31,N,24,15425,642.71,0,19
955421,1655,2011-08-31,N,24,15425,642.71,0,20
955421,1655,2011-09-30,N,24,15425,642.71,0,21
955421,1655,2011-10-31,N,24,15425,642.71,0,22
955421,1655,2011-11-30,N,24,15425,642.71,0,23
955423,1656,2010-01-31,N,12,2287,190.58,0,1
955423,1656,2010-02-28,N,12,2287,190.58,0,2
955423,1656,2010-03-31,N,12,2287,190.58,0,3
955423,1656,2010-04-30,N,12,2287,190.58,0,4
955423,1656,2010-05-31,N,12,2287,190.58,0,5
955423,1656,2010-06-30,N,12,2287,190.58,0,6
955423,1656,2010-07-31,N,12,2287,190.58,0,7
955423,1656,2010-08-31,N,12,2287,190.58,0,8
955423,1656,2010-09-30,N,12,2287,190.58,0,9
955423,1656,2010-10-31,N,12,2287,190.58,0,10
955423,1656,2010-11-30,N,12,2287,190.58,0,11
955423,1656,2010-12-31,N,12,2287,190.58,0,12
955423,1656,2011-01-31,N,12,2287,190.58,0,13
955423,1656,2011-02-28,N,12,2287,190.58,0,14
955423,1656,2011-03-31,N,12,2287,190.58,0,15
955423,1656,2011-04-30,N,12,2287,190.58,0,16
955423,1656,2011-05-31,N,12,2287,190.58,0,17
955423,1656,2011-06-30,N,12,2287,190.58,0,18
955423,1656,2011-07-31,N,12,2287,190.58,0,19
955423,1656,2011-08-31,N,12,2287,190.58,0,20
955423,1656,2011-09-30,N,12,2287,190.58,0,21
955423,1656,2011-10-31,N,12,2287,190.58,0,22
955423,1656,2011-11-30,N,12,2287,190.58,0,23
955424,1657,2010-01-31,N,12,7652,637.67,0,1
955424,1657,2010-02-28,N,12,7652,637.67,0,2
955424,1657,2010-03-31,N,12,7652,637.67,0,3
955424,1657,2010-04-30,N,12,7652,637.67,0,4
955424,1657,2010-05-31,N,12,7652,637.67,0,5
955424,1657,2010-06-30,N,12,7652,637.67,0,6
955424,1657,2010-07-31,N,12,7652,637.67,0,7
955424,1657,2010-08-31,N,12,7652,637.67,0,8
955424,1657,2010-09-30,N,12,7652,637.67,0,9
955424,1657,2010-10-31,N,12,7652,637.67,0,10
955424,1657,2010-11-30,N,12,7652,637.67,0,11
955424,1657,2010-12-31,N,12,7652,637.67,0,12
955427,1658,2010-01-31,N,24,12914,538.08,0,1
955427,1658,2010-02-28,Y,24,12914,538.08,126,2
955459,1659,2010-01-31,N,24,6298,262.42,0,1
955459,1659,2010-02-28,N,24,6298,262.42,0,2
955459,1659,2010-03-31,N,24,6298,262.42,0,3
955459,1659,2010-04-30,N,24,6298,262.42,0,4
955459,1659,2010-05-31,N,24,6298,262.42,0,5
955459,1659,2010-06-30,N,24,6298,262.42,0,6
955459,1659,2010-07-31,N,24,6298,262.42,0,7
955459,1659,2010-08-31,N,24,6298,262.42,0,8
955459,1659,2010-09-30,N,24,6298,262.42,0,9
955459,1659,2010-10-31,N,24,6298,262.42,0,10
955459,1659,2010-11-30,N,24,6298,262.42,0,11
955459,1659,2010-12-31,N,24,6298,262.42,0,12
955459,1659,2011-01-31,N,24,6298,262.42,0,13
955459,1659,2011-02-28,N,24,6298,262.42,0,14
955459,1659,2011-03-31,N,24,6298,262.42,0,15
955459,1659,2011-04-30,N,24,6298,262.42,0,16
955459,1659,2011-05-31,N,24,6298,262.42,0,17
955459,1659,2011-06-30,N,24,6298,262.42,0,18
955459,1659,2011-07-31,N,24,6298,262.42,0,19
955459,1659,2011-08-31,N,24,6298,262.42,0,20
955459,1659,2011-09-30,N,24,6298,262.42,0,21
955459,1659,2011-10-31,N,24,6298,262.42,0,22
955459,1659,2011-11-30,N,24,6298,262.42,0,23
955475,1660,2010-01-31,N,12,3482,290.17,0,1
955475,1660,2010-02-28,N,12,3482,290.17,0,2
955475,1660,2010-03-31,N,12,3482,290.17,0,3
955475,1660,2010-04-30,N,12,3482,290.17,0,4
