INCOME_ID,CUSTOMER_ID,REPORTING_DATE,FIRST_JOB,INCOME,BUCKET
5482808,1566,31.10.2011,N,6527,22
5482808,1566,30.11.2011,N,6527,23
5482826,1567,31.01.2010,N,3493,1
5482826,1567,28.02.2010,N,3493,2
5482826,1567,31.03.2010,N,3493,3
5482844,1568,31.01.2010,N,4405,1
5482844,1568,28.02.2010,N,4405,2
5482844,1568,31.03.2010,N,4405,3
5482844,1568,30.04.2010,N,4405,4
5482844,1568,31.05.2010,N,4405,5
5482844,1568,30.06.2010,N,4405,6
5482844,1568,31.07.2010,N,4405,7
5482844,1568,31.08.2010,N,4405,8
5482844,1568,30.09.2010,N,4405,9
5482844,1568,31.10.2010,N,4405,10
5482844,1568,30.11.2010,N,4405,11
5482844,1568,31.12.2010,N,4405,12
5482844,1568,31.01.2011,N,4846,13
5482844,1568,28.02.2011,N,4846,14
5482844,1568,31.03.2011,N,4846,15
5482844,1568,30.04.2011,N,4846,16
5482844,1568,31.05.2011,N,4846,17
5482844,1568,30.06.2011,N,4846,18
5482844,1568,31.07.2011,N,4846,19
5482844,1568,31.08.2011,N,4846,20
5482844,1568,30.09.2011,N,4846,21
5482844,1568,31.10.2011,N,4846,22
5482844,1568,30.11.2011,N,4846,23
5482860,1569,31.01.2010,Y,3556,1
5482860,1569,28.02.2010,Y,3556,2
5482860,1569,31.03.2010,Y,3556,3
5482860,1569,30.04.2010,Y,3556,4
5482860,1569,31.05.2010,Y,3556,5
5482860,1569,30.06.2010,Y,3556,6
5482860,1569,31.07.2010,Y,3556,7
5482860,1569,31.08.2010,Y,3556,8
5482860,1569,30.09.2010,Y,3556,9
5482860,1569,31.10.2010,Y,3556,10
5482860,1569,30.11.2010,Y,3556,11
5482860,1569,31.12.2010,Y,3556,12
5482860,1569,31.01.2011,Y,4267,13
5482860,1569,28.02.2011,Y,4267,14
5482860,1569,31.03.2011,Y,4267,15
5482860,1569,30.04.2011,Y,4267,16
5482861,1570,31.01.2010,N,3479,1
5482861,1570,28.02.2010,N,3479,2
5482861,1570,31.03.2010,N,3479,3
5482861,1570,30.04.2010,N,3479,4
5482861,1570,31.05.2010,N,3479,5
5482861,1570,30.06.2010,N,3479,6
5482861,1570,31.07.2010,N,3479,7
5482861,1570,31.08.2010,N,3479,8
5482861,1570,30.09.2010,N,3479,9
5482861,1570,31.10.2010,N,3479,10
5482861,1570,30.11.2010,N,3479,11
5482861,1570,31.12.2010,N,3479,12
5482861,1570,31.01.2011,N,4175,13
5482861,1570,28.02.2011,N,4175,14
5482861,1570,31.03.2011,N,4175,15
5482861,1570,30.04.2011,N,4175,16
5482861,1570,31.05.2011,N,4175,17
5482861,1570,30.06.2011,N,4175,18
5482861,1570,31.07.2011,N,4175,19
5482861,1570,31.08.2011,N,4175,20
5482861,1570,30.09.2011,N,4175,21
5482861,1570,31.10.2011,N,4175,22
5482861,1570,30.11.2011,N,4175,23
5482862,1571,31.01.2010,N,4097,1
5482862,1571,28.02.2010,N,4097,2
5482862,1571,31.03.2010,N,4097,3
5482862,1571,30.04.2010,N,4097,4
5482862,1571,31.05.2010,N,4097,5
5482862,1571,30.06.2010,N,4097,6
5482862,1571,31.07.2010,N,4097,7
5482878,1572,31.01.2010,N,9640,1
5482878,1572,28.02.2010,N,9640,2
5482878,1572,31.03.2010,N,9640,3
5482878,1572,30.04.2010,N,9640,4
5482878,1572,31.05.2010,N,9640,5
5482878,1572,30.06.2010,N,9640,6
5482878,1572,31.07.2010,N,9640,7
5482897,1573,31.01.2010,N,3834,1
5482897,1573,28.02.2010,N,3834,2
5482897,1573,31.03.2010,N,3834,3
5482897,1573,30.04.2010,N,3834,4
5482897,1573,31.05.2010,N,3834,5
5482897,1573,30.06.2010,N,3834,6
5482897,1573,31.07.2010,N,3834,7
5482897,1573,31.08.2010,N,3834,8
5482914,1574,31.01.2010,Y,4118,1
5482914,1574,28.02.2010,Y,4118,2
5482914,1574,31.03.2010,Y,4118,3
5482914,1574,30.04.2010,Y,4118,4
5482914,1574,31.05.2010,Y,4118,5
5482914,1574,30.06.2010,Y,4118,6
5482914,1574,31.07.2010,Y,4118,7
5482914,1574,31.08.2010,Y,4118,8
5482914,1574,30.09.2010,Y,4118,9
5482914,1574,31.10.2010,Y,4118,10
5482914,1574,30.11.2010,Y,4118,11
5482914,1574,31.12.2010,Y,4118,12
5482914,1574,31.01.2011,Y,4942,13
5482914,1574,28.02.2011,Y,4942,14
5482914,1574,31.03.2011,Y,4942,15
5482914,1574,30.04.2011,Y,4942,16
5482914,1574,31.05.2011,Y,4942,17
5482914,1574,30.06.2011,Y,4942,18
5482914,1574,31.07.2011,Y,4942,19
5482914,1574,31.08.2011,Y,4942,20
5482914,1574,30.09.2011,Y,4942,21
5482914,1574,31.10.2011,Y,4942,22
5482914,1574,30.11.2011,Y,4942,23
5482931,1575,31.01.2010,N,7727,1
5482931,1575,28.02.2010,N,7727,2
5482931,1575,31.03.2010,N,7727,3
5482931,1575,30.04.2010,N,7727,4
5482931,1575,31.05.2010,N,7727,5
5482931,1575,30.06.2010,N,7727,6
5482931,1575,31.07.2010,N,7727,7
5482931,1575,31.08.2010,N,7727,8
5482931,1575,30.09.2010,N,7727,9
5482931,1575,31.10.2010,N,7727,10
5482931,1575,30.11.2010,N,7727,11
5482931,1575,31.12.2010,N,7727,12
5482931,1575,31.01.2011,N,8500,13
5482931,1575,28.02.2011,N,8500,14
5482931,1575,31.03.2011,N,8500,15
5482931,1575,30.04.2011,N,8500,16
5482931,1575,31.05.2011,N,8500,17
5482931,1575,30.06.2011,N,8500,18
5482931,1575,31.07.2011,N,8500,19
5482931,1575,31.08.2011,N,8500,20
5482931,1575,30.09.2011,N,8500,21
5482931,1575,31.10.2011,N,8500,22
5482931,1575,30.11.2011,N,8500,23
5482951,1576,31.01.2010,N,5816,1
5482951,1576,28.02.2010,N,5816,2
5482951,1576,31.03.2010,N,5816,3
5482951,1576,30.04.2010,N,5816,4
5482969,1577,31.01.2010,N,11214,1
5482969,1577,28.02.2010,N,11214,2
5482987,1578,31.01.2010,N,3149,1
5482987,1578,28.02.2010,N,3149,2
5482987,1578,31.03.2010,N,3149,3
5482987,1578,30.04.2010,N,3149,4
5482987,1578,31.05.2010,N,3149,5
5482987,1578,30.06.2010,N,3149,6
5482987,1578,31.07.2010,N,3149,7
5482987,1578,31.08.2010,N,3149,8
5482987,1578,30.09.2010,N,3149,9
5482987,1578,31.10.2010,N,3149,10
5482987,1578,30.11.2010,N,3149,11
5482987,1578,31.12.2010,N,3149,12
5482987,1578,31.01.2011,N,3779,13
5482987,1578,28.02.2011,N,3779,14
5482987,1578,31.03.2011,N,3779,15
5482987,1578,30.04.2011,N,3779,16
5482987,1578,31.05.2011,N,3779,17
5482987,1578,30.06.2011,N,3779,18
5482987,1578,31.07.2011,N,3779,19
5482987,1578,31.08.2011,N,3779,20
5482987,1578,30.09.2011,N,3779,21
5482987,1578,31.10.2011,N,3779,22
5482987,1578,30.11.2011,N,3779,23
5483006,1579,31.01.2010,N,4280,1
5483006,1579,28.02.2010,N,4280,2
5483006,1579,31.03.2010,N,4280,3
5483006,1579,30.04.2010,N,4280,4
5483006,1579,31.05.2010,N,4280,5
5483006,1579,30.06.2010,N,4280,6
5483006,1579,31.07.2010,N,4280,7
5483006,1579,31.08.2010,N,4280,8
5483006,1579,30.09.2010,N,4280,9
5483006,1579,31.10.2010,N,4280,10
5483006,1579,30.11.2010,N,4280,11
5483006,1579,31.12.2010,N,4280,12
5483006,1579,31.01.2011,N,5136,13
5483006,1579,28.02.2011,N,5136,14
5483006,1579,31.03.2011,N,5136,15
5483006,1579,30.04.2011,N,5136,16
5483006,1579,31.05.2011,N,5136,17
5483006,1579,30.06.2011,N,5136,18
5483006,1579,31.07.2011,N,5136,19
5483006,1579,31.08.2011,N,5136,20
5483006,1579,30.09.2011,N,5136,21
5483006,1579,31.10.2011,N,5136,22
5483006,1579,30.11.2011,N,5136,23
5483023,1580,31.01.2010,N,4506,1
5483023,1580,28.02.2010,N,4506,2
5483023,1580,31.03.2010,N,4506,3
5483023,1580,30.04.2010,N,4506,4
5483023,1580,31.05.2010,N,4506,5
5483023,1580,30.06.2010,N,4506,6
5483023,1580,31.07.2010,N,4506,7
5483023,1580,31.08.2010,N,4506,8
5483023,1580,30.09.2010,N,4506,9
5483023,1580,31.10.2010,N,4506,10
5483023,1580,30.11.2010,N,4506,11
5483023,1580,31.12.2010,N,4506,12
5483023,1580,31.01.2011,N,4957,13
5483023,1580,28.02.2011,N,4957,14
5483023,1580,31.03.2011,N,4957,15
5483023,1580,30.04.2011,N,4957,16
5483023,1580,31.05.2011,N,4957,17
5483023,1580,30.06.2011,N,4957,18
5483023,1580,31.07.2011,N,4957,19
5483023,1580,31.08.2011,N,4957,20
5483023,1580,30.09.2011,N,4957,21
5483023,1580,31.10.2011,N,4957,22
5483023,1580,30.11.2011,N,4957,23
5483039,1581,31.01.2010,N,7225,1
5483039,1581,28.02.2010,N,7225,2
5483039,1581,31.03.2010,N,7225,3
5483039,1581,30.04.2010,N,7225,4
5483039,1581,31.05.2010,N,7225,5
5483039,1581,30.06.2010,N,7225,6
5483039,1581,31.07.2010,N,7225,7
5483039,1581,31.08.2010,N,7225,8
5483039,1581,30.09.2010,N,7225,9
5483039,1581,31.10.2010,N,7225,10
5483039,1581,30.11.2010,N,7225,11
5483039,1581,31.12.2010,N,7225,12
5483039,1581,31.01.2011,N,8670,13
5483039,1581,28.02.2011,N,8670,14
5483039,1581,31.03.2011,N,8670,15
5483039,1581,30.04.2011,N,8670,16
5483039,1581,31.05.2011,N,8670,17
5483039,1581,30.06.2011,N,8670,18
5483039,1581,31.07.2011,N,8670,19
5483039,1581,31.08.2011,N,8670,20
5483039,1581,30.09.2011,N,8670,21
5483039,1581,31.10.2011,N,8670,22
5483039,1581,30.11.2011,N,8670,23
5483057,1582,31.01.2010,N,3371,1
5483057,1582,28.02.2010,N,3371,2
5483057,1582,31.03.2010,N,3371,3
5483057,1582,30.04.2010,N,3371,4
5483057,1582,31.05.2010,N,3371,5
5483057,1582,30.06.2010,N,3371,6
5483057,1582,31.07.2010,N,3371,7
5483057,1582,31.08.2010,N,3371,8
5483057,1582,30.09.2010,N,3371,9
5483057,1582,31.10.2010,N,3371,10
5483057,1582,30.11.2010,N,3371,11
5483057,1582,31.12.2010,N,3371,12
5483057,1582,31.01.2011,N,4045,13
5483057,1582,28.02.2011,N,4045,14
5483074,1583,31.01.2010,N,5580,1
5483074,1583,28.02.2010,N,5580,2
5483074,1583,31.03.2010,N,5580,3
5483074,1583,30.04.2010,N,5580,4
5483074,1583,31.05.2010,N,5580,5
5483074,1583,30.06.2010,N,5580,6
5483074,1583,31.07.2010,N,5580,7
5483074,1583,31.08.2010,N,5580,8
5483074,1583,30.09.2010,N,5580,9
5483074,1583,31.10.2010,N,5580,10
5483074,1583,30.11.2010,N,5580,11
5483074,1583,31.12.2010,N,5580,12
5483074,1583,31.01.2011,N,6696,13
5483074,1583,28.02.2011,N,6696,14
5483074,1583,31.03.2011,N,6696,15
5483074,1583,30.04.2011,N,6696,16
5482637,1584,31.01.2010,N,4481,1
5482637,1584,28.02.2010,N,4481,2
5482637,1584,31.03.2010,N,4481,3
5482637,1584,30.04.2010,N,4481,4
5482637,1584,31.05.2010,N,4481,5
5482637,1584,30.06.2010,N,4481,6
5482637,1584,31.07.2010,N,4481,7
5482637,1584,31.08.2010,N,4481,8
5482637,1584,30.09.2010,N,4481,9
5482637,1584,31.10.2010,N,4481,10
5482637,1584,30.11.2010,N,4481,11
5482637,1584,31.12.2010,N,4481,12
5482637,1584,31.01.2011,N,4929,13
5482637,1584,28.02.2011,N,4929,14
5482637,1584,31.03.2011,N,4929,15
5482637,1584,30.04.2011,N,4929,16
5482637,1584,31.05.2011,N,4929,17
5482637,1584,30.06.2011,N,4929,18
5482637,1584,31.07.2011,N,4929,19
5482637,1584,31.08.2011,N,4929,20
5482637,1584,30.09.2011,N,4929,21
5482637,1584,31.10.2011,N,4929,22
5482637,1584,30.11.2011,N,4929,23
5482655,1585,31.01.2010,N,10663,1
5482655,1585,28.02.2010,N,10663,2
5482655,1585,31.03.2010,N,10663,3
5482655,1585,30.04.2010,N,10663,4
5482655,1585,31.05.2010,N,10663,5
5482655,1585,30.06.2010,N,10663,6
5482655,1585,31.07.2010,N,10663,7
5482655,1585,31.08.2010,N,10663,8
5482655,1585,30.09.2010,N,10663,9
5482655,1585,31.10.2010,N,10663,10
5482655,1585,30.11.2010,N,10663,11
5482655,1585,31.12.2010,N,10663,12
5482655,1585,31.01.2011,N,11729,13
5482655,1585,28.02.2011,N,11729,14
5482655,1585,31.03.2011,N,11729,15
5482655,1585,30.04.2011,N,11729,16
5482655,1585,31.05.2011,N,11729,17
5482655,1585,30.06.2011,N,11729,18
5482655,1585,31.07.2011,N,11729,19
5482655,1585,31.08.2011,N,11729,20
5482670,1586,31.01.2010,N,13174,1
5482670,1586,28.02.2010,N,13174,2
5482670,1586,31.03.2010,N,13174,3
5482670,1586,30.04.2010,N,13174,4
5482670,1586,31.05.2010,N,13174,5
5482670,1586,30.06.2010,N,13174,6
5482670,1586,31.07.2010,N,13174,7
5482670,1586,31.08.2010,N,13174,8
5482670,1586,30.09.2010,N,13174,9
5482670,1586,31.10.2010,N,13174,10
5482670,1586,30.11.2010,N,13174,11
5482670,1586,31.12.2010,N,13174,12
5482670,1586,31.01.2011,N,15809,13
5482670,1586,28.02.2011,N,15809,14
5482670,1586,31.03.2011,N,15809,15
5482670,1586,30.04.2011,N,15809,16
5482670,1586,31.05.2011,N,15809,17
5482670,1586,30.06.2011,N,15809,18
5482670,1586,31.07.2011,N,15809,19
5482670,1586,31.08.2011,N,15809,20
5482670,1586,30.09.2011,N,15809,21
5482670,1586,31.10.2011,N,15809,22
5482670,1586,30.11.2011,N,15809,23
5482688,1587,31.01.2010,N,3120,1
5482688,1587,28.02.2010,N,3120,2
5482688,1587,31.03.2010,N,3120,3
5482688,1587,30.04.2010,N,3120,4
5482688,1587,31.05.2010,N,3120,5
5482688,1587,30.06.2010,N,3120,6
5482688,1587,31.07.2010,N,3120,7
5482688,1587,31.08.2010,N,3120,8
5482688,1587,30.09.2010,N,3120,9
5482688,1587,31.10.2010,N,3120,10
5482688,1587,30.11.2010,N,3120,11
5482688,1587,31.12.2010,N,3120,12
5482688,1587,31.01.2011,N,3432,13
5482706,1588,31.01.2010,N,4258,1
5482706,1588,28.02.2010,N,4258,2
5482706,1588,31.03.2010,N,4258,3
5482706,1588,30.04.2010,N,4258,4
5482706,1588,31.05.2010,N,4258,5
5482706,1588,30.06.2010,N,4258,6
5482706,1588,31.07.2010,N,4258,7
5482706,1588,31.08.2010,N,4258,8
5482706,1588,30.09.2010,N,4258,9
5482706,1588,31.10.2010,N,4258,10
5482706,1588,30.11.2010,N,4258,11
5482706,1588,31.12.2010,N,4258,12
5482706,1588,31.01.2011,N,5110,13
5482706,1588,28.02.2011,N,5110,14
5482706,1588,31.03.2011,N,5110,15
5482706,1588,30.04.2011,N,5110,16
5482706,1588,31.05.2011,N,5110,17
5482706,1588,30.06.2011,N,5110,18
5482706,1588,31.07.2011,N,5110,19
5482706,1588,31.08.2011,N,5110,20
5482706,1588,30.09.2011,N,5110,21
5482706,1588,31.10.2011,N,5110,22
5482706,1588,30.11.2011,N,5110,23
5482723,1589,31.01.2010,N,16822,1
5482723,1589,28.02.2010,N,16822,2
5482723,1589,31.03.2010,N,16822,3
5482723,1589,30.04.2010,N,16822,4
5482723,1589,31.05.2010,N,16822,5
5482739,1590,31.01.2010,N,8732,1
5482739,1590,28.02.2010,N,8732,2
5482739,1590,31.03.2010,N,8732,3
5482739,1590,30.04.2010,N,8732,4
5482739,1590,31.05.2010,N,8732,5
5482739,1590,30.06.2010,N,8732,6
5482739,1590,31.07.2010,N,8732,7
5482739,1590,31.08.2010,N,8732,8
5482739,1590,30.09.2010,N,8732,9
5482739,1590,31.10.2010,N,8732,10
5482739,1590,30.11.2010,N,8732,11
5482739,1590,31.12.2010,N,8732,12
5482739,1590,31.01.2011,N,10478,13
5482739,1590,28.02.2011,N,10478,14
5482739,1590,31.03.2011,N,10478,15
5482739,1590,30.04.2011,N,10478,16
5482739,1590,31.05.2011,N,10478,17
5482739,1590,30.06.2011,N,10478,18
5482739,1590,31.07.2011,N,10478,19
5482739,1590,31.08.2011,N,10478,20
5482739,1590,30.09.2011,N,10478,21
5482739,1590,31.10.2011,N,10478,22
5482739,1590,30.11.2011,N,10478,23
5482757,1591,31.01.2010,N,3565,1
5482757,1591,28.02.2010,N,3565,2
5482757,1591,31.03.2010,N,3565,3
5482757,1591,30.04.2010,N,3565,4
5482757,1591,31.05.2010,N,3565,5
5482757,1591,30.06.2010,N,3565,6
5482757,1591,31.07.2010,N,3565,7
5482757,1591,31.08.2010,N,3565,8
5482757,1591,30.09.2010,N,3565,9
5482757,1591,31.10.2010,N,3565,10
5482757,1591,30.11.2010,N,3565,11
5482757,1591,31.12.2010,N,3565,12
5482757,1591,31.01.2011,N,3922,13
5482757,1591,28.02.2011,N,3922,14
5482757,1591,31.03.2011,N,3922,15
5482757,1591,30.04.2011,N,3922,16
5482757,1591,31.05.2011,N,3922,17
5482757,1591,30.06.2011,N,3922,18
5482757,1591,31.07.2011,N,3922,19
5482757,1591,31.08.2011,N,3922,20
5482757,1591,30.09.2011,N,3922,21
5482757,1591,31.10.2011,N,3922,22
5482757,1591,30.11.2011,N,3922,23
5482774,1592,31.01.2010,N,4815,1
5482774,1592,28.02.2010,N,4815,2
5482774,1592,31.03.2010,N,4815,3
5482774,1592,30.04.2010,N,4815,4
5482774,1592,31.05.2010,N,4815,5
5482774,1592,30.06.2010,N,4815,6
5482774,1592,31.07.2010,N,4815,7
5482774,1592,31.08.2010,N,4815,8
5482774,1592,30.09.2010,N,4815,9
5482792,1593,31.01.2010,N,4226,1
5482792,1593,28.02.2010,N,4226,2
5482792,1593,31.03.2010,N,4226,3
5482792,1593,30.04.2010,N,4226,4
5482792,1593,31.05.2010,N,4226,5
5482792,1593,30.06.2010,N,4226,6
5482792,1593,31.07.2010,N,4226,7
5482792,1593,31.08.2010,N,4226,8
5482792,1593,30.09.2010,N,4226,9
5482792,1593,31.10.2010,N,4226,10
5482792,1593,30.11.2010,N,4226,11
5482792,1593,31.12.2010,N,4226,12
5482792,1593,31.01.2011,N,4649,13
5482792,1593,28.02.2011,N,4649,14
5482792,1593,31.03.2011,N,4649,15
5482792,1593,30.04.2011,N,4649,16
5482792,1593,31.05.2011,N,4649,17
5482792,1593,30.06.2011,N,4649,18
5482792,1593,31.07.2011,N,4649,19
5482792,1593,31.08.2011,N,4649,20
5482792,1593,30.09.2011,N,4649,21
5482792,1593,31.10.2011,N,4649,22
5482792,1593,30.11.2011,N,4649,23
5482811,1594,31.01.2010,N,11870,1
5482811,1594,28.02.2010,N,11870,2
5482811,1594,31.03.2010,N,11870,3
5482811,1594,30.04.2010,N,11870,4
5482811,1594,31.05.2010,N,11870,5
5482811,1594,30.06.2010,N,11870,6
5482811,1594,31.07.2010,N,11870,7
5482811,1594,31.08.2010,N,11870,8
5482811,1594,30.09.2010,N,11870,9
5482811,1594,31.10.2010,N,11870,10
5482811,1594,30.11.2010,N,11870,11
5482811,1594,31.12.2010,N,11870,12
5482811,1594,31.01.2011,N,13057,13
5482811,1594,28.02.2011,N,13057,14
5482811,1594,31.03.2011,N,13057,15
5482811,1594,30.04.2011,N,13057,16
5482811,1594,31.05.2011,N,13057,17
5482811,1594,30.06.2011,N,13057,18
5482811,1594,31.07.2011,N,13057,19
5482811,1594,31.08.2011,N,13057,20
5482811,1594,30.09.2011,N,13057,21
5482811,1594,31.10.2011,N,13057,22
5482811,1594,30.11.2011,N,13057,23
5482829,1595,31.01.2010,N,3891,1
5482829,1595,28.02.2010,N,3891,2
5482829,1595,31.03.2010,N,3891,3
5482829,1595,30.04.2010,N,3891,4
5482829,1595,31.05.2010,N,3891,5
5482829,1595,30.06.2010,N,3891,6
5482829,1595,31.07.2010,N,3891,7
5482829,1595,31.08.2010,N,3891,8
5482829,1595,30.09.2010,N,3891,9
5482829,1595,31.10.2010,N,3891,10
5482829,1595,30.11.2010,N,3891,11
5482829,1595,31.12.2010,N,3891,12
5482829,1595,31.01.2011,N,4669,13
5482829,1595,28.02.2011,N,4669,14
5482829,1595,31.03.2011,N,4669,15
5482829,1595,30.04.2011,N,4669,16
5482829,1595,31.05.2011,N,4669,17
5482829,1595,30.06.2011,N,4669,18
5482829,1595,31.07.2011,N,4669,19
5482829,1595,31.08.2011,N,4669,20
5482829,1595,30.09.2011,N,4669,21
5482829,1595,31.10.2011,N,4669,22
5482847,1596,31.01.2010,N,5107,1
5482865,1597,31.01.2010,N,4532,1
5482865,1597,28.02.2010,N,4532,2
5482865,1597,31.03.2010,N,4532,3
5482865,1597,30.04.2010,N,4532,4
5482865,1597,31.05.2010,N,4532,5
5482865,1597,30.06.2010,N,4532,6
5482865,1597,31.07.2010,N,4532,7
5482865,1597,31.08.2010,N,4532,8
5482865,1597,30.09.2010,N,4532,9
5482865,1597,31.10.2010,N,4532,10
5482865,1597,30.11.2010,N,4532,11
5482865,1597,31.12.2010,N,4532,12
5482865,1597,31.01.2011,N,5438,13
5482865,1597,28.02.2011,N,5438,14
5482865,1597,31.03.2011,N,5438,15
5482865,1597,30.04.2011,N,5438,16
5482865,1597,31.05.2011,N,5438,17
5482865,1597,30.06.2011,N,5438,18
5482865,1597,31.07.2011,N,5438,19
5482865,1597,31.08.2011,N,5438,20
5482865,1597,30.09.2011,N,5438,21
5482865,1597,31.10.2011,N,5438,22
5482865,1597,30.11.2011,N,5438,23
5482883,1598,31.01.2010,N,3799,1
5482899,1599,31.01.2010,N,5556,1
5482917,1600,31.01.2010,N,16704,1
5482917,1600,28.02.2010,N,16704,2
5482917,1600,31.03.2010,N,16704,3
5482917,1600,30.04.2010,N,16704,4
5482917,1600,31.05.2010,N,16704,5
5482917,1600,30.06.2010,N,16704,6
5482917,1600,31.07.2010,N,16704,7
5482917,1600,31.08.2010,N,16704,8
5482917,1600,30.09.2010,N,16704,9
5482917,1600,31.10.2010,N,16704,10
5482917,1600,30.11.2010,N,16704,11
5482917,1600,31.12.2010,N,16704,12
5482917,1600,31.01.2011,N,18374,13
5482917,1600,28.02.2011,N,18374,14
5482917,1600,31.03.2011,N,18374,15
5482917,1600,30.04.2011,N,18374,16
5482917,1600,31.05.2011,N,18374,17
5482917,1600,30.06.2011,N,18374,18
5482917,1600,31.07.2011,N,18374,19
5482917,1600,31.08.2011,N,18374,20
5482917,1600,30.09.2011,N,18374,21
5482917,1600,31.10.2011,N,18374,22
5482917,1600,30.11.2011,N,18374,23
5482935,1601,31.01.2010,N,3348,1
5482935,1601,28.02.2010,N,3348,2
5482935,1601,31.03.2010,N,3348,3
5482935,1601,30.04.2010,N,3348,4
5482935,1601,31.05.2010,N,3348,5
5482953,1602,31.01.2010,N,17252,1
5482953,1602,28.02.2010,N,17252,2
5482953,1602,31.03.2010,N,17252,3
5482953,1602,30.04.2010,N,17252,4
5482953,1602,31.05.2010,N,17252,5
5482953,1602,30.06.2010,N,17252,6
5482953,1602,31.07.2010,N,17252,7
5482953,1602,31.08.2010,N,17252,8
5482953,1602,30.09.2010,N,17252,9
5482971,1603,31.01.2010,Y,3387,1
5482971,1603,28.02.2010,Y,3387,2
5482971,1603,31.03.2010,Y,3387,3
5482971,1603,30.04.2010,Y,3387,4
5482971,1603,31.05.2010,Y,3387,5
5482971,1603,30.06.2010,Y,3387,6
5482971,1603,31.07.2010,Y,3387,7
5482971,1603,31.08.2010,Y,3387,8
5482971,1603,30.09.2010,Y,3387,9
5482971,1603,31.10.2010,Y,3387,10
5482971,1603,30.11.2010,Y,3387,11
5482971,1603,31.12.2010,Y,3387,12
5482971,1603,31.01.2011,Y,3726,13
5482971,1603,28.02.2011,Y,3726,14
5482971,1603,31.03.2011,Y,3726,15
5482971,1603,30.04.2011,Y,3726,16
5482971,1603,31.05.2011,Y,3726,17
5482971,1603,30.06.2011,Y,3726,18
5482971,1603,31.07.2011,Y,3726,19
5482971,1603,31.08.2011,Y,3726,20
5482971,1603,30.09.2011,Y,3726,21
5482971,1603,31.10.2011,Y,3726,22
5482971,1603,30.11.2011,Y,3726,23
5482988,1604,31.01.2010,N,3761,1
5482988,1604,28.02.2010,N,3761,2
5482988,1604,31.03.2010,N,3761,3
5482988,1604,30.04.2010,N,3761,4
5482988,1604,31.05.2010,N,3761,5
5482988,1604,30.06.2010,N,3761,6
5482988,1604,31.07.2010,N,3761,7
5482988,1604,31.08.2010,N,3761,8
5482988,1604,30.09.2010,N,3761,9
5482988,1604,31.10.2010,N,3761,10
5482988,1604,30.11.2010,N,3761,11
5482988,1604,31.12.2010,N,3761,12
5482988,1604,31.01.2011,N,4513,13
5482988,1604,28.02.2011,N,4513,14
5482988,1604,31.03.2011,N,4513,15
5482988,1604,30.04.2011,N,4513,16
5482988,1604,31.05.2011,N,4513,17
5482988,1604,30.06.2011,N,4513,18
5482988,1604,31.07.2011,N,4513,19
5483005,1605,31.01.2010,N,4998,1
5483005,1605,28.02.2010,N,4998,2
5483005,1605,31.03.2010,N,4998,3
5483005,1605,30.04.2010,N,4998,4
5483005,1605,31.05.2010,N,4998,5
5483005,1605,30.06.2010,N,4998,6
5483005,1605,31.07.2010,N,4998,7
5483005,1605,31.08.2010,N,4998,8
5483005,1605,30.09.2010,N,4998,9
5483005,1605,31.10.2010,N,4998,10
5483005,1605,30.11.2010,N,4998,11
5483005,1605,31.12.2010,N,4998,12
5483005,1605,31.01.2011,N,5498,13
5483005,1605,28.02.2011,N,5498,14
5483005,1605,31.03.2011,N,5498,15
5483005,1605,30.04.2011,N,5498,16
5483005,1605,31.05.2011,N,5498,17
5483005,1605,30.06.2011,N,5498,18
5483005,1605,31.07.2011,N,5498,19
5483005,1605,31.08.2011,N,5498,20
5483005,1605,30.09.2011,N,5498,21
5483005,1605,31.10.2011,N,5498,22
5483005,1605,30.11.2011,N,5498,23
5483024,1606,31.01.2010,N,4377,1
5483024,1606,28.02.2010,N,4377,2
5483024,1606,31.03.2010,N,4377,3
5483024,1606,30.04.2010,N,4377,4
5483024,1606,31.05.2010,N,4377,5
5483024,1606,30.06.2010,N,4377,6
5483024,1606,31.07.2010,N,4377,7
5483024,1606,31.08.2010,N,4377,8
5483024,1606,30.09.2010,N,4377,9
5483024,1606,31.10.2010,N,4377,10
5483024,1606,30.11.2010,N,4377,11
5483024,1606,31.12.2010,N,4377,12
5483024,1606,31.01.2011,N,4815,13
5483024,1606,28.02.2011,N,4815,14
5483024,1606,31.03.2011,N,4815,15
5483024,1606,30.04.2011,N,4815,16
5483024,1606,31.05.2011,N,4815,17
5483024,1606,30.06.2011,N,4815,18
5483024,1606,31.07.2011,N,4815,19
5483024,1606,31.08.2011,N,4815,20
5483024,1606,30.09.2011,N,4815,21
5483024,1606,31.10.2011,N,4815,22
5483024,1606,30.11.2011,N,4815,23
5483040,1607,31.01.2010,N,3474,1
5483040,1607,28.02.2010,N,3474,2
5483040,1607,31.03.2010,N,3474,3
5483040,1607,30.04.2010,N,3474,4
5483040,1607,31.05.2010,N,3474,5
5483040,1607,30.06.2010,N,3474,6
5483040,1607,31.07.2010,N,3474,7
5483040,1607,31.08.2010,N,3474,8
5483040,1607,30.09.2010,N,3474,9
5483040,1607,31.10.2010,N,3474,10
5483040,1607,30.11.2010,N,3474,11
5483040,1607,31.12.2010,N,3474,12
5483040,1607,31.01.2011,N,4169,13
5483040,1607,28.02.2011,N,4169,14
5483040,1607,31.03.2011,N,4169,15
5483040,1607,30.04.2011,N,4169,16
5483040,1607,31.05.2011,N,4169,17
